name,party,dim1,dim2
Maria Dalum,Alternativet,-0.3265156395077337,0.8979799609617137
Ole Dupont Kofod,Alternativet,-0.6021418251360583,0.8454927378986845
Martin Kjærulff,Alternativet,-0.04010262877880488,1.2857917126025482
Bodil Helbo,Alternativet,-0.4075428057594443,0.9640664834148349
Sascha Faxe,Alternativet,0.18591997688387163,1.159792908024186
Mette Friis,Alternativet,-0.8334727339208552,1.078323390830192
Yurdal Cicek,Alternativet,-0.37351197943957537,0.48727755773719955
Liselotte Katarina Rotfeld,Alternativet,0.17299497792970175,0.94994425795819
Allan Hansen Lindemark,Alternativet,-0.8396226979668289,1.338170444502734
Jacob Antvorskov,Alternativet,0.009119362643042472,1.0356635774386524
Tim Wodskou,Alternativet,-0.35217427348124664,1.5506134662854998
Peter Samir,Alternativet,1.7880042304344457,0.8864934392746429
Nana Løcke Buttenschøn,Alternativet,-0.9220877835247214,0.4911122554105045
Jesper Callesen,Alternativet,-1.0054699916419212,1.0970975911728629
Thomas Anker,Alternativet,0.3447139653658643,2.0279635252327046
Franciska Rosenkilde,Alternativet,-0.03243760472737406,1.0097952361822835
Roger Courage Matthisen,Alternativet,-0.35997205174001035,1.384577179948989
Jiesper Tristan Pedersen,Alternativet,0.2542880042163923,1.1353553553750004
Jan Kristoffersen,Alternativet,0.22070233160847216,0.666900133983065
Mikkel Bahl,Alternativet,-0.011467152750665233,1.9636081246930777
Mette Bram,Alternativet,0.11753899834125309,0.7095480278657572
Peter Martin Jakobsen,Alternativet,-0.25644407883515175,1.7492956619679956
Anders Sørensen,Alternativet,-0.43537830255376775,1.7979192132450188
Catharina Næsby Malkki,Alternativet,-0.21881502568414185,0.7969747195194512
Nikolai Eskild Jensen,Alternativet,0.1328765135139358,1.1759954979563418
Vibeke Frost,Alternativet,-0.21339709325521528,1.4815712726394088
Helene Brydensholt,Alternativet,-0.20169902889458224,1.0239566013090833
Qasam Nazir Ahmad,Alternativet,-0.18068628357921324,1.505280587108378
Tine Loft Thomsen,Alternativet,-0.1684000381826714,0.8316806995636827
Simon Rigét,Alternativet,0.09974497090420159,0.8294028801207753
Nanna Høyrup,Alternativet,-0.6158730788242464,1.5096008268393468
Morten Hvidberg Greve,Alternativet,0.42032893473733707,0.46330091209848845
Rasmus Harning,Alternativet,-0.021569728321713555,2.1932458349540145
Birthe Tindbæk Bredo,"Venstre, Danmarks Liberale Parti",0.17877123597572603,-0.4656687656953058
Niklas Stenbye,"Venstre, Danmarks Liberale Parti",0.40455114470666753,-0.4709020691059358
Peter Juel-Jensen,"Venstre, Danmarks Liberale Parti",0.7872308474005003,-0.7560128355519736
Amanda Heitmann,"Venstre, Danmarks Liberale Parti",0.3005889763859658,-0.6829240838297633
Anja Lund,"Venstre, Danmarks Liberale Parti",0.36412971610596845,-0.8545671364941566
Marlene Ambo-Rasmussen,"Venstre, Danmarks Liberale Parti",-0.32645887714535127,-0.49113798430013195
Nikolaj Leed Henriksen,"Venstre, Danmarks Liberale Parti",1.2696722134777156,-0.47993244979360417
Sofie Mosgaard,"Venstre, Danmarks Liberale Parti",0.6156872021064689,-0.44395569995625067
Torben Povlsen,"Venstre, Danmarks Liberale Parti",0.6163921760834727,-0.9435376718249188
Anders Fausbøll,"Venstre, Danmarks Liberale Parti",1.2122134710307102,-0.5736859389356429
Claus Buch,"Venstre, Danmarks Liberale Parti",0.42081052289276405,-0.49893287111087553
Jan E. Jørgensen,"Venstre, Danmarks Liberale Parti",1.1648993862246322,-0.5232285381870527
Linea Søgaard-Lidell,"Venstre, Danmarks Liberale Parti",1.1827729282309465,-0.499791721064326
Malene Sandfeld,"Venstre, Danmarks Liberale Parti",0.713736486696443,-0.6848097213478612
Natascha Remvig,"Venstre, Danmarks Liberale Parti",0.9405408309855843,-0.5602845290413387
Zeynep Bardakci,"Venstre, Danmarks Liberale Parti",0.5106354191682162,-0.5240881052402728
Anders Bo Larsen,"Venstre, Danmarks Liberale Parti",0.46673857925040446,-0.3405033953873622
Astrid Søborg,"Venstre, Danmarks Liberale Parti",0.4659803375707296,-0.4787827013323891
Christopher Blomsterberg-Thaysen,"Venstre, Danmarks Liberale Parti",0.3739243208008296,-0.7931758790053138
Kim Valentin,"Venstre, Danmarks Liberale Parti",1.163144467360579,-0.3617711016327863
Maria Ladegaard,"Venstre, Danmarks Liberale Parti",1.287384596225757,-0.49014267370566744
Marie Brixtofte,"Venstre, Danmarks Liberale Parti",1.1261530168847709,-0.3183211521059656
Ricki Vejsmose,"Venstre, Danmarks Liberale Parti",-0.021552227092606957,-0.3299035639911734
Anita Vivi Lilholt,"Venstre, Danmarks Liberale Parti",0.12467928449127086,-0.2312614725075766
Anne Honoré Østergaard,"Venstre, Danmarks Liberale Parti",0.4810121858893419,-0.47668059577880495
Marie Bjerre,"Venstre, Danmarks Liberale Parti",0.7246083070849842,-0.5184889666615933
Mikkel Bisgaard,"Venstre, Danmarks Liberale Parti",0.4186453713128741,-0.4678484941182928
Niels H. Bünemann,"Venstre, Danmarks Liberale Parti",0.8161283878192486,-0.48207104655641364
Phillip Sperling,"Venstre, Danmarks Liberale Parti",0.8617243541662514,0.03965373132758021
Preben Bang Henriksen,"Venstre, Danmarks Liberale Parti",0.5743865925258157,-0.6264050954372062
Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",0.6920404609495283,-0.9560201048049782
Hans Andersen,"Venstre, Danmarks Liberale Parti",0.8562833107059142,-0.804663167776069
Katarina Ammitzbøll,"Venstre, Danmarks Liberale Parti",0.8763477261479632,-0.3310369857522688
Marianne Lynghøj,"Venstre, Danmarks Liberale Parti",0.8115785224579644,-0.4167196856567086
Sophie Løhde,"Venstre, Danmarks Liberale Parti",0.7463901344425398,-0.8197047347852984
Tue Villebro,"Venstre, Danmarks Liberale Parti",1.8487926850633727,-0.44554908307413355
Christian Friis Bach,"Venstre, Danmarks Liberale Parti",1.287126548880193,-0.005223244613707045
Claus Bakke,"Venstre, Danmarks Liberale Parti",0.8703568830543471,-0.5393100598100788
Iben Krog,"Venstre, Danmarks Liberale Parti",0.43919863856205915,-0.4639429539860043
Jacob Jensen,"Venstre, Danmarks Liberale Parti",0.9276094393548141,-0.8788486423422668
Josefine Paaske,"Venstre, Danmarks Liberale Parti",0.06664921009767208,-0.5075782057740785
Louise Elholm,"Venstre, Danmarks Liberale Parti",0.7933168293292909,-0.8588772650088087
Marcus Danielsson,"Venstre, Danmarks Liberale Parti",0.6476751243203249,-0.5028245330534298
Morten Dahlin,"Venstre, Danmarks Liberale Parti",0.5350253969079827,-0.6663049994930416
Rasmus Hylleberg,"Venstre, Danmarks Liberale Parti",0.5729697119788166,-0.36468987029245026
Thorbern Alexander Klingert,"Venstre, Danmarks Liberale Parti",0.4747574534758638,-0.4842469597643831
Anni Matthiesen,"Venstre, Danmarks Liberale Parti",0.6933552240327354,-0.6007020423687092
Christoffer Aagaard Melson,"Venstre, Danmarks Liberale Parti",1.103057958747266,-0.5276355222042809
Jesper Bierbaum,"Venstre, Danmarks Liberale Parti",0.518704340085116,-0.5546238740762996
Klaus Sandfeld,"Venstre, Danmarks Liberale Parti",0.766422133840677,-0.4925198816401485
Lasse Hildingberg,"Venstre, Danmarks Liberale Parti",0.585354211427108,-0.6141389730457975
Niels Henning Bladt,"Venstre, Danmarks Liberale Parti",0.30590935143699804,-0.31959546033328323
Preben Friis-Hauge,"Venstre, Danmarks Liberale Parti",0.47471080341299815,-0.5106172848335828
Stephanie Lose,"Venstre, Danmarks Liberale Parti",0.7791227893539242,-0.7366176857860715
Thomas Andresen,"Venstre, Danmarks Liberale Parti",0.7794442871887146,-0.5451935423610966
Tilde Holch Duedahl,"Venstre, Danmarks Liberale Parti",0.4988769092655763,-0.5092031285582965
Tobias Jørgensen,"Venstre, Danmarks Liberale Parti",0.45295197813005994,-0.6358537616194105
Troels Overgaard,"Venstre, Danmarks Liberale Parti",-0.2219596190466491,-0.2544914347368835
Erik Flyvholm,"Venstre, Danmarks Liberale Parti",0.5661774750984526,-0.5296454711786892
Frederik Houmann Thuesen,"Venstre, Danmarks Liberale Parti",0.3882657626903193,-0.4697413929278775
Gert Bækgaard,"Venstre, Danmarks Liberale Parti",0.7197978876353781,-0.2796040926342467
Jarl Matthiesen,"Venstre, Danmarks Liberale Parti",0.8859141560792401,-0.071112425825471
Morten Høgh,"Venstre, Danmarks Liberale Parti",0.869880407626769,-0.9248645334250579
Ralf Høgedal,"Venstre, Danmarks Liberale Parti",1.2935181955151884,-0.26715085972523545
Søren Gade,"Venstre, Danmarks Liberale Parti",0.18710232906827873,-0.8661672364742881
Thomas Danielsen,"Venstre, Danmarks Liberale Parti",1.4685962294814332,-0.8221819991838919
Trine Jepsen,"Venstre, Danmarks Liberale Parti",0.4689347821366667,-0.4167457248890884
Emil M. D. Christensen,"Venstre, Danmarks Liberale Parti",1.1643803108121888,-0.49399765720070277
Erik Veje Rasmussen,"Venstre, Danmarks Liberale Parti",1.0145165231657538,-0.34849573840874887
Gert Bjerregaard,"Venstre, Danmarks Liberale Parti",0.47375203031457624,-0.9197223171440152
Karina Aamann,"Venstre, Danmarks Liberale Parti",0.7615509074599147,-0.44195227411453286
Louise Høeg,"Venstre, Danmarks Liberale Parti",0.7614329340586403,-0.6177721832250752
Mathilde Hjort Bressum,"Venstre, Danmarks Liberale Parti",2.1087161087006048,-0.43005849761836934
Sebastian Støckler,"Venstre, Danmarks Liberale Parti",0.4317308378824144,-0.47270428367718653
Troels Lund Poulsen,"Venstre, Danmarks Liberale Parti",0.7872308474005003,-0.7560128355519736
Kirstine van Sabben,Moderaterne,0.1639308426337649,-0.013980936757393966
Lars Aagaard,Moderaterne,1.7354696247355816,0.1532911163197921
Rosa Eriksen,Moderaterne,1.8583609106639944,-0.054880473196638135
Jakob Engel-Schmidt,Moderaterne,1.2599179074156692,-0.04820865419313802
Nanna W. Gotfredsen,Moderaterne,1.6122341382486032,0.11724274851497263
Ali Qais,Moderaterne,-0.10846179872672429,-0.0205288778650421
Ellen Emilie,Moderaterne,1.3087515821867028,0.371014560862949
Lisbeth Dam Larsen,Moderaterne,1.7109298260779477,0.3790595081539033
Mads Sebbelov,Moderaterne,0.911153539559338,-0.029292630518873486
Monika Rubin,Moderaterne,2.086276405132715,0.12572744780519807
Karan Khosla,Moderaterne,1.059424975743819,-0.027067309036928333
Özkan Kocak,Moderaterne,1.0052129442571656,-0.023915825127122314
Dorthe Beck-Nyling,Moderaterne,1.9302372646509003,-0.03455757435167928
Frederik Lau Petersen,Moderaterne,1.8618696643011514,-0.038041475375109934
Betina Asbæk,Moderaterne,1.6159459351098215,-0.05015608997889909
Mohammad Rona,Moderaterne,1.0865512543574276,-0.06012650973758493
Line Randa,Moderaterne,1.0819781951267256,0.19559035563482646
Nikolaj C. Andersen,Moderaterne,1.9129095794936513,-0.03595114801485033
Morten Arvidsson,Moderaterne,1.4147169227789325,0.4237796042755378
Rasmus Lund-Nielsen,Moderaterne,1.142036615468699,-0.13445195432187795
Charlotte Haagendrup,Moderaterne,0.9277626396170338,-0.05354495980213886
Andreas Raben,Moderaterne,1.3734975927707245,0.3733878781299488
Lars Løkke Rasmussen,Moderaterne,2.057741475442162,0.25083802910797215
Charlotte Bagge,Moderaterne,2.2871061042895775,-0.348077921987082
Kasper Nygaard,Moderaterne,1.1395210596620187,-0.030955389235763464
Frida Qvist Kristensen,Moderaterne,1.9462073393228896,0.06240836131336014
Jan Carlsen,Moderaterne,0.8687457343799656,-0.28589686660849
Mogens Haugaard,Moderaterne,0.40997743771157386,-0.0008516020155736603
Mia Linda Møller,Moderaterne,1.1158980962689355,0.32308263243995966
Henrik Frandsen,Moderaterne,1.5200362521516704,0.031014655449297046
Frida Bruun,Moderaterne,0.5894176501666004,-0.015541475019519246
Gitte Bjerremand Andersen,Moderaterne,1.9129095794936513,-0.03595114801485033
Morten Hell,Moderaterne,1.4679331987199182,0.015812372141895015
Morten E.G. Brautsch,Moderaterne,1.85044554468764,-0.07513740995073181
Martin Sanderhoff,Moderaterne,2.094290538059588,-0.008542420734635403
Jeppe von Berg,Moderaterne,1.1120660601528525,-0.009675082614482244
Michael Nielsen,Moderaterne,2.1026628311472124,0.2944649040673799
Christina Egelund,Moderaterne,1.9656174251256624,0.04339859232764132
Caroline Stage,Moderaterne,1.9577860888227914,-0.06715019608067874
Peter Have,Moderaterne,1.5264200677268214,0.37150342292475547
Henrik Rejnholt Andersen,"Venstre, Danmarks Liberale Parti",0.8472945466946967,-0.8805447139516019
Susan Kronborg,Moderaterne,0.4348099170329005,-0.0011569449634105389
Søren Vanting,Moderaterne,0.9047728286430488,-0.020063653538094084
Sara Pernille Jespersen,Moderaterne,1.4962858457633574,0.21202660834598108
Sten Larsen,Moderaterne,1.2240909487278155,-0.03860418607335547
Lisbeth Bech-Nielsen,SF - Socialistisk Folkeparti,-0.5680918695920849,0.7775142768230319
Carl Valentin,SF - Socialistisk Folkeparti,-1.1767845802685029,1.2911333314767512
Nanna Bonde,SF - Socialistisk Folkeparti,-0.7460723532977241,0.9537079571621143
Sadek Al-Amood,SF - Socialistisk Folkeparti,-0.8357890195898825,0.6574187354858534
Halime Oguz,SF - Socialistisk Folkeparti,-0.992788105238323,0.49479233119025096
Kasper Nordborg Kiær,SF - Socialistisk Folkeparti,0.031003073158044875,0.5044151190860753
Rune Palm,SF - Socialistisk Folkeparti,0.09945543828144587,0.9210314040553884
Cecilie Louise Balbay Holdt,SF - Socialistisk Folkeparti,-0.7250281415883135,1.0712636419726027
Mikkel Sammy Christensen,SF - Socialistisk Folkeparti,-0.3053108911752848,1.0299339037731312
Bjarke Bisgaard Yolal,SF - Socialistisk Folkeparti,-1.0864262513292868,0.9577977319398348
Sigurd Agersnap,SF - Socialistisk Folkeparti,-1.045000762586514,1.0266114304091023
Alexander Bruhn Skjøth,SF - Socialistisk Folkeparti,-0.5601547184603114,0.4933919276174757
Helene Brochmann,SF - Socialistisk Folkeparti,-1.0380500564108162,1.0998207690916582
Sofie F. Villadsen,SF - Socialistisk Folkeparti,-0.7350860235754242,0.695853288957555
Niels Haxthausen,SF - Socialistisk Folkeparti,-0.30047471110207596,1.3011584229707476
Troels Stru Schmidt,SF - Socialistisk Folkeparti,0.2673341607996412,0.6324253819094912
Vivi Nør Jacobsen,SF - Socialistisk Folkeparti,-0.7450628466709002,0.49367565645189704
Marianne Bigum,SF - Socialistisk Folkeparti,-0.403254343875841,0.26854636736527004
Anja Rosengreen,SF - Socialistisk Folkeparti,-0.00861176664583338,0.1492155573653593
Emil Nielsen,SF - Socialistisk Folkeparti,0.017670411731103064,0.8845183463678672
Anna Poulsen,SF - Socialistisk Folkeparti,0.24788740255082437,0.7396594547834621
Stina Egedius Miller,SF - Socialistisk Folkeparti,0.1758216474054098,0.594768862715333
Elias Julius Binggeli,SF - Socialistisk Folkeparti,-0.503842836819982,1.3153932264955372
Jens Skov,SF - Socialistisk Folkeparti,-0.27967216477914264,1.1672352881103252
Sebastian Bloch Jensen,SF - Socialistisk Folkeparti,0.3714888160530731,0.43295959971335385
Sofie Christiansen,SF - Socialistisk Folkeparti,-0.13738968409392993,0.9366277728213256
Astrid Carøe,SF - Socialistisk Folkeparti,-0.8287035852761861,0.9741035866354055
Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,-1.027029026768118,0.6296948981852344
Mads Olsen,SF - Socialistisk Folkeparti,-0.6561926686668573,0.4784793587199017
Kristine Amalie Rostgård,SF - Socialistisk Folkeparti,-0.5528101815431951,0.4000841124763998
Claus Jørgensen,SF - Socialistisk Folkeparti,-0.19244735984558858,1.1335731825358843
Michael Graakjær,SF - Socialistisk Folkeparti,-0.8407275271379673,1.1034408090350571
Joan Kragh,SF - Socialistisk Folkeparti,-0.773074229319787,0.9473134710027319
Jeanne Bergmansen,SF - Socialistisk Folkeparti,-0.6223841287299157,0.9468221718062042
Jesper Hartøft,SF - Socialistisk Folkeparti,-1.1055700149813508,0.9215945843964246
Lise Müller,SF - Socialistisk Folkeparti,-1.2900859463464402,0.5188179350982578
Karsten Hønge,SF - Socialistisk Folkeparti,-1.2864998089733777,0.5197757851374805
Suzette Frovin,SF - Socialistisk Folkeparti,-0.05134454432668262,1.0385299745610206
Simon Meyer Off,SF - Socialistisk Folkeparti,-0.8296935828341655,0.8915612594181377
Nynne Printz,SF - Socialistisk Folkeparti,-0.5397072542523753,0.8392260722738226
Karina Lorentzen Dehnhardt,SF - Socialistisk Folkeparti,-0.8536189728482857,0.5492279654821399
Sofus Teislev,SF - Socialistisk Folkeparti,-0.4873128087124212,0.6504609286453407
Jørgen Kvist,SF - Socialistisk Folkeparti,-0.16469761770177033,0.8579687585624496
Timm Bøttger,SF - Socialistisk Folkeparti,-1.0251919734917418,0.8030018237310268
Christian Mutwa Christensen,SF - Socialistisk Folkeparti,-0.8678726143591599,0.9115053294526503
Magnus Flensborg,SF - Socialistisk Folkeparti,-0.77945524019225,1.0975463406075159
Milo Gaarde,SF - Socialistisk Folkeparti,-0.6249171657111919,0.8990309334971079
Ina Juul Jensen,SF - Socialistisk Folkeparti,0.3612092900020982,0.44097882109497033
Kirsten Normann Andersen,SF - Socialistisk Folkeparti,-0.5665216136019782,0.48179968080247615
Sofie Lippert,SF - Socialistisk Folkeparti,-0.7357827875779199,1.2288055687380428
Charlotte Broman Mølbæk,SF - Socialistisk Folkeparti,-0.6148537133333649,0.7472514798829227
Anna Brændemose,SF - Socialistisk Folkeparti,-0.9857360624930476,0.9941591601913906
Charlotte Vindeløv,SF - Socialistisk Folkeparti,-0.40384198437863394,0.596423183087883
Søren Lahn Sloth,SF - Socialistisk Folkeparti,-0.8102159172772111,1.0344926405133572
Morten Siig Henriksen,SF - Socialistisk Folkeparti,-0.6419191671055732,0.9746657013696343
Paw Hedegaard Amdisen,SF - Socialistisk Folkeparti,0.38952515937666266,0.4636662811270794
Signe Munk,SF - Socialistisk Folkeparti,-0.612708375629509,0.595594118403626
Nils Brøgger,SF - Socialistisk Folkeparti,-0.015996712205683383,0.9050966202628271
Emma Thorup Jacobsen,SF - Socialistisk Folkeparti,-0.40395097281499,0.6140698036049425
Bente Refslund,SF - Socialistisk Folkeparti,-0.49844907612195327,0.9475633307575635
Anders Bøge,SF - Socialistisk Folkeparti,-0.5343186533164263,0.47749631400383985
Niels Kristian Larsen,SF - Socialistisk Folkeparti,-0.6292537785974378,0.9139578958210209
Theresa Berg Andersen,SF - Socialistisk Folkeparti,-1.5422755725926818,0.4784350568713681
Melina Andersen,SF - Socialistisk Folkeparti,-1.3914736667498298,0.6857389853231914
Dorte M. Nielsen,SF - Socialistisk Folkeparti,-0.3998329677420458,0.5613315273319753
Benjamin Christensen,SF - Socialistisk Folkeparti,-0.45689277890375984,0.5124353544876351
Morten Bo Bertelsen,SF - Socialistisk Folkeparti,-1.2972188756300056,1.0834719672148088
Peder Larsen,SF - Socialistisk Folkeparti,-0.9780204218799626,0.8182291183686378
Henning Jørgensen,SF - Socialistisk Folkeparti,-0.791067556323429,1.710890239179655
Anders Vistisen,Dansk Folkeparti,-2.632657818609996,-0.800613338828746
Danny Rosenkilde,Dansk Folkeparti,-1.449077516042467,-0.523713306267681
Thomas Hjort,Dansk Folkeparti,-1.7919806758943775,-0.810784754431597
Emma Houe Mølgaard,Dansk Folkeparti,-1.913511477687054,-0.9828109832809132
Søren Boel Olesen,Dansk Folkeparti,-2.1429930922455274,-0.6088796887192643
Lone Langballe,Dansk Folkeparti,-2.1158572447463,-0.9996324060755017
Michelle Sundahl,Dansk Folkeparti,-2.029238098303569,-0.864557068088238
Mikael Würtz,Dansk Folkeparti,-1.6668334648256178,-0.9098504756926875
Nick Zimmermann,Dansk Folkeparti,-2.404529542969842,-0.804578011888264
Michael Nedersøe,Dansk Folkeparti,-1.8345704409341006,-0.86493586559009
Jens Kannegaard Lundager,Dansk Folkeparti,-1.9291184493614764,-0.8879290611081678
Nana Harring,Dansk Folkeparti,-1.5486688500619774,-0.8756581637424975
Peter Kofod,Dansk Folkeparti,-1.7898167896767039,-0.96491963270428
Rune Bønnelykke,Dansk Folkeparti,-2.558854828002963,-1.2665639752596158
Mads-Magnus Damm,Dansk Folkeparti,-1.6986571564347097,-0.8759287746741187
Kim Andkjær Doberck,Dansk Folkeparti,-2.2971543514748873,-0.8926002460786395
Jim Zakaria,Dansk Folkeparti,-1.9875143559358506,-0.846273496950262
Sune Nørgaard Jakobsen,Dansk Folkeparti,-3.4489792857128583,-1.3416141283435874
Rune Højer,Dansk Folkeparti,-3.0758101710458337,-1.509635260222897
Per Knudsen,Dansk Folkeparti,-1.8639768653841036,-0.7740045835881905
Josephine Alstrup Kofod,Dansk Folkeparti,-1.6913939166325096,-0.9247809992335196
Tobias Brus Mikkelsen,Dansk Folkeparti,-2.404430674986177,-1.0186819965451994
Christian Kirk,Dansk Folkeparti,-1.527041765961261,-0.9451365022847789
Alex Ahrendtsen,Dansk Folkeparti,-1.679488538087301,-1.5776834037340979
Tobias Weische,Dansk Folkeparti,-2.3607454252364364,-1.4340934678653887
Romeo Troelsgaard,Dansk Folkeparti,-2.3152080685045613,-0.8773004603697173
Anne Møllegaard Mortensen,Dansk Folkeparti,-1.789614874945483,-0.4779178927267076
Niels Bolding,Dansk Folkeparti,-1.6421852112574902,-0.5760584185873941
Morten Messerschmidt,Dansk Folkeparti,-1.8220108278203517,-0.7595819555343722
Anders Bork,Dansk Folkeparti,-1.9763614069314723,-0.8273997635067071
Henrik Brodersen,Dansk Folkeparti,-1.6063102261597182,-0.7720751883822725
Tanja Glückstadt,Dansk Folkeparti,-2.3485430036010237,-0.8300761994255158
Søren Lund Hansen,Dansk Folkeparti,-2.1720385691873934,-0.7478954871680319
Julie Jacobsen,Dansk Folkeparti,-1.950111134438589,-0.497320622643485
Simon Hampe,Dansk Folkeparti,-2.677531793381716,-0.8111352667022488
Jan Herskov,Dansk Folkeparti,-1.9378883846809862,-0.7445745511522321
Malte Larsen,Dansk Folkeparti,-1.557511120144535,-0.45652166431334407
Michael Pihl,Dansk Folkeparti,-1.1918086129577352,-1.1706118098574423
Mette Thiesen,Dansk Folkeparti,-1.607313747293335,-0.9178160226617927
Pia Adelsteen,Dansk Folkeparti,-1.9665592536133385,-0.9988151537460412
Mikkel Hartwich,Dansk Folkeparti,-1.8718362580831542,-0.7273481952085817
Jette Juul,Dansk Folkeparti,-1.901641626532114,-0.8552593453887234
Brian Lyck Jørgensen,Dansk Folkeparti,-1.916755569150735,-0.7314701703331168
Ulla Kokfelt,Dansk Folkeparti,-1.803648186329918,-0.8382547674634708
Gert Løfgren,Dansk Folkeparti,-1.8574588904760576,-0.9109498497156374
Mikkel Bjørn,Dansk Folkeparti,-1.8949640133315404,-0.8080037945344257
Hans Blaaberg,Dansk Folkeparti,-1.9214369610221047,-0.9446507528288013
Mikkel Dencker,Dansk Folkeparti,-2.2487511251575243,-0.9553552316459302
Kim Hammer,Dansk Folkeparti,-3.0023426376535975,-1.7711364944649155
Tenna Røberg,Dansk Folkeparti,-2.036565168157016,-0.990531663116806
Zandra Thulstrup Pihl,Dansk Folkeparti,-1.9385565432367877,-1.1816998604957516
Michael Jensen,Dansk Folkeparti,-2.61540688538044,-0.8379828071894566
Merete Dea Larsen,Dansk Folkeparti,-1.9310492086454047,-0.6526817279996977
Allan Feldt,Dansk Folkeparti,-1.9430226665749608,-1.2077999206343086
Paw Karslund,Dansk Folkeparti,-2.393807481279923,-0.5998107878789575
Denise Rostgaard,Dansk Folkeparti,-1.8483080209707752,-0.8385030259292416
Bo Vibe Ancher Jensen,Dansk Folkeparti,-1.9655811598296637,-0.573200035275042
Inger Støjberg,Danmarksdemokraterne ‒ Inger Støjberg,-1.5069016559899664,-1.2776509681057087
Kristian Bøgsted,Danmarksdemokraterne ‒ Inger Støjberg,-1.1105575292402314,-1.2000350977188066
Kim Edberg Andersen,Danmarksdemokraterne ‒ Inger Støjberg,-1.3039022039344474,-1.3679011780427708
Liselotte Lynge,Danmarksdemokraterne ‒ Inger Støjberg,-1.090373796765837,-1.178537524786376
Frederik Storm,Danmarksdemokraterne ‒ Inger Støjberg,-1.4098639552975034,-0.8800804266101492
Claus Skovmose,Danmarksdemokraterne ‒ Inger Støjberg,-0.4736233297156949,-1.0302103515687047
Dennis Flydtkjær,Danmarksdemokraterne ‒ Inger Støjberg,-0.6604347166269806,-1.1926011038206756
Betina Kastbjerg,Danmarksdemokraterne ‒ Inger Støjberg,-1.179983937208206,-1.367314275471569
Mads Fuglede,Danmarksdemokraterne ‒ Inger Støjberg,-0.5938894618643128,-0.7000115916300191
Morten Vehl Revsbeck,Danmarksdemokraterne ‒ Inger Støjberg,-0.772368770402686,-1.5629724451524476
Marcus Juul Grønbæk,Danmarksdemokraterne ‒ Inger Støjberg,-0.37064701597513405,-0.9736585662051904
Vivi Altenburg,Danmarksdemokraterne ‒ Inger Støjberg,-0.429086454888879,-0.8812671761230029
Hans Kristian Skibby,Danmarksdemokraterne ‒ Inger Støjberg,-0.9917401335243005,-1.1624105880105968
Erik Poulsen,Danmarksdemokraterne ‒ Inger Støjberg,-0.1313326813941218,-0.9118418111999458
Lone Glarbo,Danmarksdemokraterne ‒ Inger Støjberg,-0.979974220193066,-0.8663124833959136
Magnus Bigum,Danmarksdemokraterne ‒ Inger Støjberg,-0.9311213962712991,-1.5567016433762393
Kenneth Fredslund Petersen,Danmarksdemokraterne ‒ Inger Støjberg,-1.2948678416430321,-1.2985584578619545
Ulrik Knudsen,Danmarksdemokraterne ‒ Inger Støjberg,-1.257946457580421,-1.3731067880892251
Patrick Bryhl,Danmarksdemokraterne ‒ Inger Støjberg,-1.344792855300061,-1.3607735317775211
Thomas Majgaard Byrsing,Danmarksdemokraterne ‒ Inger Støjberg,-1.3015593384813304,-1.356782145566638
Rune Mikkelsen,Danmarksdemokraterne ‒ Inger Støjberg,-1.1234731127307356,-1.2396252259973688
Jakob Venø Heiwald,Danmarksdemokraterne ‒ Inger Støjberg,-1.1546350597918136,-1.227441004955569
Jens Henrik W. Thulesen Dahl,Danmarksdemokraterne ‒ Inger Støjberg,-0.9911767635627783,-0.864890778284491
Nikolaj Vang,Danmarksdemokraterne ‒ Inger Støjberg,-0.8767834056968832,-0.8886596846092506
Vivian Lindberg Larsen,Danmarksdemokraterne ‒ Inger Støjberg,-0.9871065713079441,-0.8804986518940356
Peter Skaarup,Danmarksdemokraterne ‒ Inger Støjberg,-1.3039022039344474,-1.3679011780427708
Susie Jessen,Danmarksdemokraterne ‒ Inger Støjberg,-0.6003139391282998,-1.3253175457681365
Christian Wibholm,Danmarksdemokraterne ‒ Inger Støjberg,0.08571304264563862,-0.8710027021141702
Michael Rosenmark,Danmarksdemokraterne ‒ Inger Støjberg,-1.6777324044197033,-0.8695164982195995
Dina Person,Danmarksdemokraterne ‒ Inger Støjberg,-1.3227525988319973,-1.2189849946243312
Brian Mørch,Danmarksdemokraterne ‒ Inger Støjberg,-1.9930966267412427,-0.930887634705604
John Brill Engkebølle,Danmarksdemokraterne ‒ Inger Støjberg,-1.3115482341788873,-1.40843307711361
Martin Rahn Johansen,Danmarksdemokraterne ‒ Inger Støjberg,-0.680350449545466,-0.92248240200218
Marlene Harpsøe,Danmarksdemokraterne ‒ Inger Støjberg,-1.1194266898725043,-0.7499507911875263
Lars Bregnbak,Danmarksdemokraterne ‒ Inger Støjberg,-0.7599554843869296,-0.621608568756708
Maibritt Nielsen,Danmarksdemokraterne ‒ Inger Støjberg,-1.4239068569735285,-1.3517042387194318
Katrine Schiller,Danmarksdemokraterne ‒ Inger Støjberg,-1.2652904479996496,-1.219829681266081
Charlotte Munch,Danmarksdemokraterne ‒ Inger Støjberg,-1.0648924763341363,-1.325493648567238
