name,party,dim1,dim2
Pelle Dragsted,Enhedslisten – De Rød-Grønne,-1.1730165568349364,1.3946249385368892
Rosa Lund,Enhedslisten – De Rød-Grønne,-2.208429272287226,2.5843612914597687
Pil Christensen,Enhedslisten – De Rød-Grønne,-1.297195352651285,1.4143908127992868
Mathilde Vinther,Enhedslisten – De Rød-Grønne,-1.8625457182297653,1.8078518204909717
Charlotte Lund,Enhedslisten – De Rød-Grønne,-1.5546356786723219,1.4811716034093236
David Rønne,Enhedslisten – De Rød-Grønne,-2.9729685116181415,1.8310020077428717
Pil Yildiz,Enhedslisten – De Rød-Grønne,-1.2093612300250611,1.6420342452151788
Kim Larsen,Enhedslisten – De Rød-Grønne,-0.8523246727407763,1.0640553790818565
Mette Bloch Hansen,Enhedslisten – De Rød-Grønne,-1.193846114879619,1.516970245069323
Maria Sofie Petersen,Enhedslisten – De Rød-Grønne,-2.3448803483252654,1.7001550141008168
Reinout Bosch,Enhedslisten – De Rød-Grønne,-2.503413582264285,1.3952588737547922
Franciska Rosenkilde,Alternativet,-1.2309152269256705,0.675148582453081
Qasam Nazir Ahmad,Alternativet,-1.8432476295025142,0.7434229021567981
Catharina Næsby Malkki,Alternativet,-0.7898525198420056,0.7323691422623975
Jiesper Tristan Pedersen,Alternativet,-1.1992000012471913,0.5133585412019609
Jan Kristoffersen,Alternativet,-0.807732775494365,0.5442039021861111
Roger Courage Matthisen,Alternativet,-1.92333599370982,1.028892059029466
Vibeke Frost,Alternativet,-1.9815514966953116,1.0713534816173955
Anders Sørensen,Alternativet,-2.4059545224292305,1.5314841429265735
Mette Bram,Alternativet,-0.8383565374925978,0.39397777241052745
Peter Martin Jakobsen,Alternativet,-2.119775702119208,1.127333551193824
Nikolai Eskild Jensen,Alternativet,-1.5926376663032469,0.8382760515097897
Mikkel Bahl,Alternativet,-2.452464914103111,1.1319834800112833
Noah Sturis,Alternativet,-0.7190765291045353,0.33879459907475507
Jakob Ravn Karlsen,Alternativet,-1.359159030888293,0.9616919498314686
Jan Schumann,Alternativet,-0.7647904344225361,1.2204650585420878
Lise Coermann,Alternativet,-1.1356670445580939,1.0733500643105702
Theresa Scavenius,Uden for parti,-0.5611094080438213,0.12096242418220288
Rashid Ali,Uden for parti,-0.8256827926463199,-0.4881685248193279
Rasmus Paludan,Uden for parti,0.40398413693895063,1.995422676484416
Thomas Skriver Jensen,Socialdemokratiet,-0.2582135369057913,1.318460659752712
Trine Bramsen,Socialdemokratiet,-0.16112009296583166,1.0036100046338952
Bjørn Brandenborg,Socialdemokratiet,0.007287849228727943,0.977616357004409
Jeppe Bruus,Socialdemokratiet,-0.1575483853250587,0.9306757513702297
Sara Emil Baaring,Socialdemokratiet,-0.033241330718471455,1.2036519023347259
Maria Gudme,Socialdemokratiet,-0.459590417553851,1.0834475750987598
Lasse Haugaard Pedersen,Socialdemokratiet,-0.21590163551765487,1.6215525425206219
Kim Aas,Socialdemokratiet,-0.4116942652737083,0.4895865013405834
Kim Lei-Jensen,Radikale Venstre,-0.9412089201053029,-0.5394433399289442
Anastasia Milthers,Radikale Venstre,-0.6860338296051988,0.17153123130374298
Jan Werner Mathiasen,Radikale Venstre,-0.6533090826958822,-0.3146922494330257
Jakob Larsen,Radikale Venstre,-0.7963922444818523,-0.6953348918470711
Mai Mercado,Det Konservative Folkeparti,0.8301382625542927,0.7409839573568104
Joachim Hoffmann-Petersen,Det Konservative Folkeparti,0.6483868957656364,0.5985476765117008
John Hoppe,Det Konservative Folkeparti,0.19509141085836887,0.4139998120324077
Tobias Bennedsen,Det Konservative Folkeparti,0.29769127295378933,0.9518325007059697
Anne Fiber,Det Konservative Folkeparti,-0.3222596766910366,0.024758868880340616
Natasja Bruun Knudsen,Det Konservative Folkeparti,0.6185612324614225,0.6415574290773387
Klavs Norup Lauridsen,Det Konservative Folkeparti,0.0972327025046391,0.37405337685296813
Johan Emil Sevelsted,Det Konservative Folkeparti,1.029276247291865,0.47288736798565534
Lise Müller,SF - Socialistisk Folkeparti,-0.6771294360446285,1.9763581127172904
Karsten Hønge,SF - Socialistisk Folkeparti,-0.7329744438549086,2.193284242686291
Suzette Frovin,SF - Socialistisk Folkeparti,-1.3050872143423646,0.9541946524789117
Simon Meyer Off,SF - Socialistisk Folkeparti,-1.0664053264249516,1.7567657465690145
Nynne Printz,SF - Socialistisk Folkeparti,-0.9023006356018601,1.3278669409395982
Lars Nissen,SF - Socialistisk Folkeparti,-1.246750888843377,1.3448373823666309
Laura Elise Andersen-Mühl,SF - Socialistisk Folkeparti,-1.3839011238198302,1.018695830487713
Linda Bollerup,SF - Socialistisk Folkeparti,-0.6567311258503634,1.2969738008664178
Johannes Skov Pedersen,SF - Socialistisk Folkeparti,-1.2291656626025214,1.6415676098402885
Anna Katrine Leth Rehn,SF - Socialistisk Folkeparti,-0.564712764378679,1.225316531997124
Charlotte Ellenberger,SF - Socialistisk Folkeparti,-0.7704929981376859,1.8432438767989763
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,1.0173603522961452,0.585385395464303
Daniel Juhl,Borgernes Parti - Lars Boje Mathiesen,1.1877655763185102,2.1549563850192732
Charlotte Møller-Madsen,Borgernes Parti - Lars Boje Mathiesen,0.5474129222188435,2.101026865838605
Anja Busch,Borgernes Parti - Lars Boje Mathiesen,1.0370204457251582,1.956212512358808
Katrine Daugaard,Liberal Alliance,0.9862734121362692,0.3087357784284837
Malte Jäger,Liberal Alliance,1.768294757824805,1.0031316551500817
Pia Offer Madsen,Liberal Alliance,0.9329355776194869,0.3321303123478475
Thomas Estrup,Liberal Alliance,0.8772232321210128,-0.030537673788236564
Gustav Wilde,Liberal Alliance,1.0180688118844428,0.6014653047983128
Araz Khan,Liberal Alliance,0.9032872787792808,0.2485932819640747
Rosa Eriksen,Moderaterne,-0.014392316233597392,-1.2212940498111626
Lars Aagaard,Moderaterne,-0.1766344934396007,-1.0971888566948405
Andreas Lausen,Moderaterne,-0.21353636060007866,-0.9030115123237495
Camilla Schuster Nygaard,Moderaterne,-0.02031097719698835,-1.1932540525195983
Alex Ahrendtsen,Dansk Folkeparti,1.404180029122662,2.2142415792909853
Tobias Weische,Dansk Folkeparti,1.323559156892359,2.9408345916347924
Romeo Troelsgaard,Dansk Folkeparti,0.9137108128899718,2.8984342840856057
Anne Møllegaard Mortensen,Dansk Folkeparti,0.4789147280032546,2.2079404876169653
Niels Bolding,Dansk Folkeparti,0.6503217377891721,2.357659395694327
Sofie Mosgaard,"Venstre, Danmarks Liberale Parti",0.23500037539423418,-0.11253361198228301
Marlene Ambo-Rasmussen,"Venstre, Danmarks Liberale Parti",0.48555184702079274,0.8064301533186142
Amanda Heitmann,"Venstre, Danmarks Liberale Parti",0.6174091885708657,0.562820435349034
Nikolaj Leed Henriksen,"Venstre, Danmarks Liberale Parti",0.2579571962215797,-0.7135733216146442
Andreas Fjord Larsen,"Venstre, Danmarks Liberale Parti",0.6221198605999961,0.12676859301902427
Anja Lund,"Venstre, Danmarks Liberale Parti",0.7721513071567113,0.32119310429288167
Claus Oxfeldt,"Venstre, Danmarks Liberale Parti",0.7157643142259036,0.021776688978437708
Torben Povlsen,"Venstre, Danmarks Liberale Parti",0.8386403926566018,0.34030838259201074
Jens Henrik W. Thulesen Dahl,Danmarksdemokraterne ‒ Inger Støjberg,0.7273693802418065,1.5071466805146931
Vivian Lindberg Larsen,Danmarksdemokraterne ‒ Inger Støjberg,0.9115633833128968,1.8594048391911193
Nikolaj Vang,Danmarksdemokraterne ‒ Inger Støjberg,0.8684076307657432,1.6767624601312734
Reza Javid,Enhedslisten – De Rød-Grønne,-2.0630714476529244,2.4478184938669454
Victoria Velásquez,Enhedslisten – De Rød-Grønne,-1.2661724088718342,2.0641599639920916
Jesper Kiel,Enhedslisten – De Rød-Grønne,-1.6636512602125892,2.116017368281875
Vibeke Syppli Enrum,Enhedslisten – De Rød-Grønne,-2.2486795453237685,1.3436978179495953
Torsten Ringgaard,Enhedslisten – De Rød-Grønne,-3.1635767294389634,1.6810854635948942
Kaj Alstrup,Enhedslisten – De Rød-Grønne,-1.8247373751182536,1.6005180943138624
Mette Skaarup,Enhedslisten – De Rød-Grønne,-1.904422180886954,1.4690180242393955
Stine Øllegaard,Enhedslisten – De Rød-Grønne,-1.1597083418586573,1.8578144796951042
Linda Frølund,Alternativet,-0.8525385652973367,0.5150018743256869
Jacob Holm,Alternativet,-1.3241547775017213,1.093732845521919
Stine Larsen,Alternativet,-1.8551026967471818,1.112927950777779
Maria Dalum,Alternativet,-1.0570057794876704,0.9552031111551105
Ole Dupont Kofod,Alternativet,-0.8038172407904058,1.2787890024525688
Matilde Skov-Hansen,Alternativet,-2.005797928464767,0.6771093866507172
Bodil Helbo,Alternativet,-1.2036489682179539,1.2898170901785044
Martin Kjærulff,Alternativet,-1.2929402714348541,0.9155244925375221
Matilde Powers,Socialdemokratiet,-0.44859063674908767,1.0885326468074148
Fie Hækkerup,Socialdemokratiet,-0.22611351105676486,0.3802795434681867
Louise Mehnke,Socialdemokratiet,-0.47622179259422553,0.4156833781102966
Henrik Møller,Socialdemokratiet,-0.3452579118588149,0.2190652438915702
Søren Rye,Socialdemokratiet,-0.5804987450852538,-0.34942162369436053
Rasmus Stoklund,Socialdemokratiet,0.020090522310165462,0.8913232275853341
Tine Hessner,Radikale Venstre,-0.6466067995078488,-0.9081489348576511
Martin Lidegaard,Radikale Venstre,-0.8737190423416713,-0.6505082520638739
Christian Elkjær,Radikale Venstre,-0.5110030086671183,0.1562460310143786
Christina Thorholm,Radikale Venstre,-0.6116894521439186,0.07286458504024443
Hediye Temiz,Radikale Venstre,-0.7744035838016096,-0.9463697385745374
Mikkel Westh Jepsen,Radikale Venstre,-0.37347308878724667,-0.547624463390057
Freja Eva Lockenwitz,Radikale Venstre,-0.6187844534719583,0.014520054129387535
Daniel Drefeld,Det Konservative Folkeparti,0.410036834063751,0.1625701979363107
